item_name,basket_id
smoked salmon,12851
daikon radish sprouts or other   sprouts,12851
hot water,12852
dried porcini mushrooms,12852
garlic clove minced,12852
sauvignon blanc or other dry white wine,12852
cornstarch,12852
coarsely grated gruyere cheese,12852
coarsely grated emmenthal cheese,12852
loaf ciabatta or other rustic bread   into inch cubes,12852
inch thick ham slices   into inch,12852
thin slices pancetta,12853
soft   goat cheese,12853
very ripe   pears       into inch thick slices,12853
thyme leaves,12853
coarsely shredded peeled beets,12854
all purpose flour,12854
salt,12854
ground cumin,12854
ground coriander,12854
baking powder,12854
ground black pepper,12854
large eggs beaten to blend,12854
canola oil,12854
celery   cilantro relish,12854
apple green onion   jalapeno salsa,12854
unsalted butter,12855
vanilla extract,12855
sifted all purpose flour,12855
sifted unsweetened cocoa powder,12855
large eggs,12855
sugar,12855
imported gianduja bars,12855
crisp rice cereal,12855
hazelnuts   husked    *,12855
imported gianduja bars,12855
chilled heavy whipping cream,12855
salt,12855
water,12855
tuaca or frangelico,12855
additional unsweetened cocoa powder,12855
powdered sugar,12855
extra lean ground round beef,12856
lean ground pork,12856
rosemary,12856
sage,12856
salt,12856
grain buns,12856
baby spinach leaves,12856
nonfat sour cream,12856
chives,12856
dashes each salt   pepper,12856
apple slaw,12856
green apples peeled     grated,12856
extra virgin olive oil,12856
lemon juice,12856
salt,12856
vegetable oil cooking spray,12857
each red yellow   green bell peppers   seeded     into strips,12857
lean ground turkey,12857
old bay seasoning,12857
ground cayenne pepper,12857
salt,12857
slices lowfat pepper jack cheese,12857
grain english muffins,12857
tomato paste,12857
nonfat sour cream,12857
tabasco sauce,12857
distilled white vinegar,12857
salt,12857
cloves,12858
black peppercorns,12858
strips   lemon zest,12858
strips   orange zest,12858
dry red wine,12858
kirsch or other cherry flavored brandy,12858
water,12858
sugar,12858
cinnamon,12858
vanilla bean   lengthwise,12858
cinnamon sticks,12858
a inch square   cheesecloth kitchen string,12858
water,12859
sugar,12859
unpeeled   ginger,12859
unsweetened pineapple juice chilled,12859
lemon juice,12859
lime juice,12859
sparkling water chilled,12859
ice cubes,12859
lemon   lime slices,12859
a   punch bowl or pitcher,12859
cornstarch,12860
milk,12860
water,12860
fine quality bittersweet chocolate,12860
heavy cream,12860
unsweetened cocoa powder,12860
brandy or to taste,12860
heavy cream,12861
fine quality bittersweet chocolate     in a food processor,12861
framboise or brandy,12861
raspberries,12861
unsweetened cocoa powder,12861
a large sealable plastic bag,12861
graham cracker crumbs,12862
unsalted butter,12862
salt,12862
hazelnuts coarsely,12862
heavy cream,12862
fine quality bittersweet chocolate,12862
chocolate hazelnut spread such as nutella,12862
a inch springform pan,12862
all purpose flour,12863
baking powder,12863
salt,12863
ground cardamom,12863
ground cinnamon,12863
ground allspice,12863
sticks unsalted butter softened,12863
granulated sugar,12863
large eggs,12863
vanilla,12863
instant espresso powder,12863
vanilla,12863
to   milk,12863
confectioners sugar,12863
fine quality bittersweet chocolate,12863
heavy duty sealable plastic bags,12863
water,12864
sugar,12864
anise seeds,12864
pernod or other anise flavored liqueur,12864
pineapple trimmed peeled   lengthwise,12864
lemon juice,12864
an ice cream maker,12864
all purpose flour   additional for dusting,12865
baking powder,12865
baking soda,12865
salt,12865
ground ginger,12865
sugar,12865
crystalized ginger coarsely,12865
well shaken buttermilk,12865
unsalted butter     cooled slightly,12865
large eggs,12865
vegetable oil,12865
a inch round cookie cutter a deep fat thermometer,12865
all purpose flour,12866
baking soda,12866
ground cinnamon,12866
ground ginger,12866
ground allspice,12866
ground cloves,12866
salt,12866
vegetable shortening at,12866
unsalted butter softened,12866
packed dark brown sugar,12866
large egg,12866
molasses,12866
sanding or granulated sugar* for tops   cookies,12866
all purpose flour,12867
unsweetened dutch process cocoa powder,12867
baking powder,12867
salt,12867
sticks unsalted butter softened,12867
granulated sugar,12867
large egg,12867
vanilla,12867
fine quality semisweet or bittersweet chocolate,12867
hazelnuts or   almonds,12867
confectioners sugar for coating,12867
all purpose flour,12868
salt,12868
cream cheese softened,12868
sticks unsalted butter softened,12868
large egg lightly beaten with   water for egg wash,12868
coarsely   dried apricots,12868
golden raisins,12868
mild honey,12868
sweet orange marmalade,12868
cinnamon,12868
water,12868
confectioners sugar,12868
parchment paper,12868
anise seeds,12869
boiling hot water,12869
all purpose flour,12869
baking soda,12869
salt,12869
sticks unsalted butter softened,12869
sugar,12869
large eggs,12869
sesame seeds lightly,12869
a inch fluted round cookie cutter,12869
sifted cake flour,12870
baking powder,12870
salt,12870
sticks unsalted butter softened,12870
sugar,12870
large   eggs at   for minutes,12870
grated   orange zest,12870
vanilla,12870
milk,12870
large   eggs,12870
sugar,12870
cornstarch,12870
water,12870
orange juice,12870
lemon juice,12870
unsalted butter,12870
grated   orange zest,12870
bag sweetened flaked coconut,12870
large egg whites,12870
sugar,12870
water,12870
light corn syrup,12870
vanilla,12870
lemon juice,12870
round cake pans,12870
packed   almond paste* coarsely crumbled,12871
salt,12871
sugar,12871
sticks unsalted butter softened,12871
large egg separated,12871
almond extract,12871
all purpose flour,12871
almonds,12871
unsalted butter,12872
pecans or walnuts,12872
slice firm white sandwich bread with crust coarsely ground in a food processor,12872
bottled chunky applesauce,12872
lightly sweetened whipped cream,12872
carrot coarsely,12873
onion coarsely,12873
unsalted butter,12873
all purpose flour,12873
hot beef stock or reconstituted beef veal demi glace concentrate*,12873
tomato puree,12873
large garlic cloves coarsely,12873
celery rib coarsely,12873
black peppercorns,12873
turkish or california bay leaf,12873
baby spinach,12874
milk,12874
heavy cream,12874
onion,12874
unsalted butter,12874
all purpose flour,12874
grated nutmeg,12874
yolk from a large hard boiled egg,12875
white wine vinegar,12875
dijon mustard,12875
salt,12875
black pepper,12875
olive oil,12875
loosely packed mache,12875
almonds,12876
onion,12876
olive oil,12876
bulgur,12876
water,12876
salt,12876
black pepper,12876
dried apricots,12876
unsalted butter   into,12876
coarsely     flat leaf parsley,12876
shallot,12877
curry powder,12877
vegetable oil,12877
mayonnaise,12877
lemon juice,12877
baguette,12877
unsalted butter softened,12877
extra sharp cheddar,12877
very     fennel bulb,12877
rib pork chop,12878
extra virgin olive oil,12878
onion,12878
cider vinegar,12878
water,12878
heavy cream,12878
sage,12878
parsley,12878
an instant read thermometer,12878
chicken parts such as breasts   thighs   drumsticks,12879
salt,12879
black pepper,12879
olive oil,12879
unsalted butter,12879
celery root peeled with a sharp knife     into inch cubes,12879
head garlic cloves separated   left unpeeled,12879
reduced sodium chicken broth,12879
thyme sprigs,12879
accompaniment crusty bread,12879
thyme,12879
bacon slices   into inch,12880
large chicken thighs with skin   bone,12880
onions,12880
can stewed tomatoes including juice,12880
cans   white beans,12880
trimmed center   beef tenderloin roast,12881
salt,12881
black pepper,12881
vegetable oil,12881
unsalted butter,12881
cremini mushrooms   into inch wedges,12881
dry sherry,12881
cupsespagnole sauce,12881
an instant read thermometer,12881
olive oil,12882
shallots trimmed leaving root end intact   quartered lengthwise,12882
dry red wine,12882
white balsamic vinegar,12882
water,12882
sugar,12882
golden raisins,12882
salt,12882
black pepper,12882
california bay leaf,12882
farm raised striped bass fillet skinned,12882
fennel fronds,12882
large seedless cucumbers,12883
diced granny smith apple,12883
sour cream,12883
shallot,12883
grated   lemon zest,12883
lemon juice,12883
black pepper,12883
dill         dill sprigs,12883
flaked smoked whitefish,12883
sugar,12884
warm water,12884
asian fish sauce,12884
rice vinegar,12884
lime juice,12884
garlic cloves minced,12884
thai chiles     crosswise,12884
very thin bean thread noodles,12884
dried wood ear mushrooms,12884
shallot,12884
garlic cloves,12884
grated carrots,12884
ground pork shoulder,12884
asian fish sauce,12884
sugar,12884
black pepper,12884
salt,12884
shrimp in shell peeled   deveined,12884
square frozen spring roll pastry wrappers made with wheat flour thawed,12884
large egg yolk lightly beaten,12884
vegetable oil,12884
accompaniments lettuce leaves     mint   cilantro leaves,12884
n/a   mint,12884
n/a cilantro leaves,12884
a deep fat thermometer,12884
cans   tomatoes in juice,12885
large onion coarsely,12885
garlic,12885
jalapeno chile including seeds,12885
peeled   ginger,12885
olive oil,12885
ground cumin,12885
reduced sodium chicken broth,12885
sugar or to taste,12885
salt or to taste,12885
dried black beans picked over,12886
bacon slices,12886
onion   into inch dice,12886
red bell pepper   into inch dice,12886
garlic,12886
seeded   jalape& o chile,12886
dried oregano crumbled,12886
turkish or california bay leaf,12886
dried thyme crumbled,12886
qt reduced sodium chicken broth,12886
white pepper,12886
cilantro,12886
accompaniments sour cream       cilantro,12886
accompaniments sour cream       cilantro,12886
can   tomatoes in juice,12887
white fish stock,12887
shrimp in shell peeled reserving shells,12887
salt,12887
unsalted butter,12887
all purpose flour,12887
onion,12887
green bell pepper,12887
garlic cloves minced,12887
water,12887
cayenne or to taste,12887
long grain white rice,12887
scallion greens,12887
olive oil,12888
fennel seeds lightly,12888
fennel bulbs stalks   off   discarded,12888
radishes trimmed,12888
pink or red grapefruits,12888
garlic clove,12888
salt,12888
black pepper,12888
a japanese benriner or other adjustable blade slicer,12888
hazelnuts,12889
all purpose flour   additional for dusting,12889
dried thyme,12889
coarsely ground black pepper,12889
salt,12889
unsalted butter softened,12889
cream cheese softened,12889
brine cured green olives patted dry pitted   very,12889
sheets parchment paper,12889
slices pumpernickel bread,12890
jars   red peppers     patted dry,12890
almond slices lightly,12890
package garlic herb cheese such as boursin at,12890
parsley,12890
grated lemon zest,12890
teaspooon black pepper,12890
a inch round cookie cutter a inch round cookie cutter,12890
radishes with leafy tops,12891
unsalted butter,12892
worcestershire sauce,12892
tabasco,12892
black pepper,12892
salt or to taste,12892
pecan halves,12892
firmly packed watercress sprigs,12893
firmly packed baby spinach,12893
scallion greens,12893
flat leaf parsley,12893
minced celery,12893
coarse   bread crumbs,12893
unsalted butter,12893
pernod or other anise flavored liquor,12893
cayenne,12893
bacon slices,12893
salt for baking   serving,12893
oysters on the half shell oysters picked over for shell fragments   shells scrubbed well,12893
well stirred prepared basil pesto,12894
slices firm white sandwich bread crusts discarded,12894
pitted kalamata olives slivered,12894
oil packed sun dried tomatoes,12894
parsley,12894
slices firm white sandwich bread crust discarded   bread   into inch cubes,12895
unsalted butter,12895
garlic,12895
salt,12895
black pepper,12895
white mushrooms,12895
flat leaf parsley,12895
pita loaves with pockets each   into wedges,12896
vegetable oil,12896
crunchy peanut butter,12896
cilantro       cilantro leaves,12896
lime juice,12896
water,12896
peeled   ginger,12896
tabasco or other hot sauce,12896
salt,12896
shredded   chicken warm,12896
slices firm white sandwich bread,12897
unsalted butter,12897
parmigiano reggiano,12897
cream cheese softened,12897
pimiento stuffed green spanish olives,12897
scallion,12897
red bell pepper,12897
sweet paprika,12897
dry sherry,12897
a inch round cookie cutter a microplane rasp,12897
all purpose flour,12898
salt,12898
chilled unsalted butter   into inch cubes,12898
ice water,12898
pecans,12898
large eggs,12898
sugar,12898
dark corn syrup,12898
unsalted butter,12898
vanilla extract,12898
salt,12898
lightly sweetened whipped cream,12898
all purpose flour,12899
sugar,12899
salt,12899
chilled unsalted butter   into inch cubes,12899
chilled lard   into inch cubes,12899
ice water,12899
sugar,12899
water,12899
unsalted butter,12899
half   half,12899
whipping cream,12899
large eggs,12899
large egg yolk,12899
pure pumpkin,12899
ground cinnamon,12899
ground ginger,12899
ground cloves,12899
salt,12899
mincemeat ice cream,12899
vegetable oil,12900
walnut,12900
toffee bits,12900
dark brown sugar,12900
salt,12900
unsalted butter,12900
chilled heavy whipping cream,12900
sugar,12900
large egg yolks,12900
pure pumpkin,12900
dark rum,12900
vanilla extract,12900
ground cinnamon,12900
ground ginger,12900
ground nutmeg,12900
salt,12900
ground allspice,12900
cinnamon sticks,12900
size ripe hachiya persimmons,12901
milk,12901
arborio rice,12901
honey,12901
sugar,12901
grated orange peel,12901
salt,12901
dried cranberries,12901
sugar,12902
unsalted butter,12902
mild flavored molasses,12902
